all x.((AVIÓN(x) & MOJADO(x)) -> TRANSCURRIR(x));exists x.(AVIÓN(x) & MOJADO(x) & -TRANSCURRIR(x));1
all x.((AVIÓN(x) & ALTO(x)) -> TRANSCURRIR(x));exists x.(AVIÓN(x) & ALTO(x) & -TRANSCURRIR(x));1
all x.((AVIÓN(x) & INTELIGENTE(x)) -> TRANSCURRIR(x));exists x.(AVIÓN(x) & INTELIGENTE(x) & -TRANSCURRIR(x));1
all x.((AVIÓN(x) & GRANDE(x)) -> TRANSCURRIR(x));exists x.(AVIÓN(x) & GRANDE(x) & -TRANSCURRIR(x));1
all x.((AVIÓN(x) & SEGURO(x)) -> TRANSCURRIR(x));exists x.(AVIÓN(x) & SEGURO(x) & -TRANSCURRIR(x));1
all x.((AVIÓN(x) & MOJADO(x)) -> CALLAR(x));exists x.(AVIÓN(x) & MOJADO(x) & -CALLAR(x));1
all x.((AVIÓN(x) & ALTO(x)) -> CALLAR(x));exists x.(AVIÓN(x) & ALTO(x) & -CALLAR(x));1
all x.((AVIÓN(x) & INTELIGENTE(x)) -> CALLAR(x));exists x.(AVIÓN(x) & INTELIGENTE(x) & -CALLAR(x));1
all x.((AVIÓN(x) & GRANDE(x)) -> CALLAR(x));exists x.(AVIÓN(x) & GRANDE(x) & -CALLAR(x));1
all x.((AVIÓN(x) & SEGURO(x)) -> CALLAR(x));exists x.(AVIÓN(x) & SEGURO(x) & -CALLAR(x));1
all x.((AVIÓN(x) & MOJADO(x)) -> PASEAR(x));exists x.(AVIÓN(x) & MOJADO(x) & -PASEAR(x));1
all x.((AVIÓN(x) & ALTO(x)) -> PASEAR(x));exists x.(AVIÓN(x) & ALTO(x) & -PASEAR(x));1
all x.((AVIÓN(x) & INTELIGENTE(x)) -> PASEAR(x));exists x.(AVIÓN(x) & INTELIGENTE(x) & -PASEAR(x));1
all x.((AVIÓN(x) & GRANDE(x)) -> PASEAR(x));exists x.(AVIÓN(x) & GRANDE(x) & -PASEAR(x));1
all x.((AVIÓN(x) & SEGURO(x)) -> PASEAR(x));exists x.(AVIÓN(x) & SEGURO(x) & -PASEAR(x));1
all x.((CIELO(x) & MOJADO(x)) -> CAMBIAR(x));exists x.(CIELO(x) & MOJADO(x) & -CAMBIAR(x));1
all x.((CIELO(x) & ALTO(x)) -> CAMBIAR(x));exists x.(CIELO(x) & ALTO(x) & -CAMBIAR(x));1
all x.((CIELO(x) & INTELIGENTE(x)) -> CAMBIAR(x));exists x.(CIELO(x) & INTELIGENTE(x) & -CAMBIAR(x));1
all x.((CIELO(x) & GRANDE(x)) -> CAMBIAR(x));exists x.(CIELO(x) & GRANDE(x) & -CAMBIAR(x));1
all x.((CIELO(x) & SEGURO(x)) -> CAMBIAR(x));exists x.(CIELO(x) & SEGURO(x) & -CAMBIAR(x));1
all x.((CIELO(x) & MOJADO(x)) -> DORMIR(x));exists x.(CIELO(x) & MOJADO(x) & -DORMIR(x));1
all x.((CIELO(x) & ALTO(x)) -> DORMIR(x));exists x.(CIELO(x) & ALTO(x) & -DORMIR(x));1
all x.((CIELO(x) & INTELIGENTE(x)) -> DORMIR(x));exists x.(CIELO(x) & INTELIGENTE(x) & -DORMIR(x));1
all x.((CIELO(x) & GRANDE(x)) -> DORMIR(x));exists x.(CIELO(x) & GRANDE(x) & -DORMIR(x));1
all x.((CIELO(x) & SEGURO(x)) -> DORMIR(x));exists x.(CIELO(x) & SEGURO(x) & -DORMIR(x));1
all x.((CIELO(x) & MOJADO(x)) -> TRANSCURRIR(x));exists x.(CIELO(x) & MOJADO(x) & -TRANSCURRIR(x));1
all x.((CIELO(x) & ALTO(x)) -> TRANSCURRIR(x));exists x.(CIELO(x) & ALTO(x) & -TRANSCURRIR(x));1
all x.((CIELO(x) & INTELIGENTE(x)) -> TRANSCURRIR(x));exists x.(CIELO(x) & INTELIGENTE(x) & -TRANSCURRIR(x));1
all x.((CIELO(x) & GRANDE(x)) -> TRANSCURRIR(x));exists x.(CIELO(x) & GRANDE(x) & -TRANSCURRIR(x));1
all x.((CIELO(x) & SEGURO(x)) -> TRANSCURRIR(x));exists x.(CIELO(x) & SEGURO(x) & -TRANSCURRIR(x));1
all x.((CIELO(x) & MOJADO(x)) -> CALLAR(x));exists x.(CIELO(x) & MOJADO(x) & -CALLAR(x));1
all x.((CIELO(x) & ALTO(x)) -> CALLAR(x));exists x.(CIELO(x) & ALTO(x) & -CALLAR(x));1
all x.((CIELO(x) & INTELIGENTE(x)) -> CALLAR(x));exists x.(CIELO(x) & INTELIGENTE(x) & -CALLAR(x));1
all x.((CIELO(x) & GRANDE(x)) -> CALLAR(x));exists x.(CIELO(x) & GRANDE(x) & -CALLAR(x));1
all x.((CIELO(x) & SEGURO(x)) -> CALLAR(x));exists x.(CIELO(x) & SEGURO(x) & -CALLAR(x));1
all x.((CIELO(x) & MOJADO(x)) -> PASEAR(x));exists x.(CIELO(x) & MOJADO(x) & -PASEAR(x));1
all x.((CIELO(x) & ALTO(x)) -> PASEAR(x));exists x.(CIELO(x) & ALTO(x) & -PASEAR(x));1
all x.((CIELO(x) & INTELIGENTE(x)) -> PASEAR(x));exists x.(CIELO(x) & INTELIGENTE(x) & -PASEAR(x));1
all x.((CIELO(x) & GRANDE(x)) -> PASEAR(x));exists x.(CIELO(x) & GRANDE(x) & -PASEAR(x));1
all x.((CIELO(x) & SEGURO(x)) -> PASEAR(x));exists x.(CIELO(x) & SEGURO(x) & -PASEAR(x));1
all x.((INDIO(x) & MOJADO(x)) -> CAMBIAR(x));exists x.(INDIO(x) & MOJADO(x) & -CAMBIAR(x));1
all x.((INDIO(x) & ALTO(x)) -> CAMBIAR(x));exists x.(INDIO(x) & ALTO(x) & -CAMBIAR(x));1
all x.((INDIO(x) & INTELIGENTE(x)) -> CAMBIAR(x));exists x.(INDIO(x) & INTELIGENTE(x) & -CAMBIAR(x));1
all x.((INDIO(x) & GRANDE(x)) -> CAMBIAR(x));exists x.(INDIO(x) & GRANDE(x) & -CAMBIAR(x));1
all x.((INDIO(x) & SEGURO(x)) -> CAMBIAR(x));exists x.(INDIO(x) & SEGURO(x) & -CAMBIAR(x));1
all x.((INDIO(x) & MOJADO(x)) -> DORMIR(x));exists x.(INDIO(x) & MOJADO(x) & -DORMIR(x));1
all x.((INDIO(x) & ALTO(x)) -> DORMIR(x));exists x.(INDIO(x) & ALTO(x) & -DORMIR(x));1
all x.((INDIO(x) & INTELIGENTE(x)) -> DORMIR(x));exists x.(INDIO(x) & INTELIGENTE(x) & -DORMIR(x));1
all x.((INDIO(x) & GRANDE(x)) -> DORMIR(x));exists x.(INDIO(x) & GRANDE(x) & -DORMIR(x));1
all x.((INDIO(x) & SEGURO(x)) -> DORMIR(x));exists x.(INDIO(x) & SEGURO(x) & -DORMIR(x));1
all x.((INDIO(x) & MOJADO(x)) -> TRANSCURRIR(x));exists x.(INDIO(x) & MOJADO(x) & -TRANSCURRIR(x));1
all x.((INDIO(x) & ALTO(x)) -> TRANSCURRIR(x));exists x.(INDIO(x) & ALTO(x) & -TRANSCURRIR(x));1
all x.((INDIO(x) & INTELIGENTE(x)) -> TRANSCURRIR(x));exists x.(INDIO(x) & INTELIGENTE(x) & -TRANSCURRIR(x));1
all x.((INDIO(x) & GRANDE(x)) -> TRANSCURRIR(x));exists x.(INDIO(x) & GRANDE(x) & -TRANSCURRIR(x));1
all x.((INDIO(x) & SEGURO(x)) -> TRANSCURRIR(x));exists x.(INDIO(x) & SEGURO(x) & -TRANSCURRIR(x));1
all x.((INDIO(x) & MOJADO(x)) -> CALLAR(x));exists x.(INDIO(x) & MOJADO(x) & -CALLAR(x));1
all x.((INDIO(x) & ALTO(x)) -> CALLAR(x));exists x.(INDIO(x) & ALTO(x) & -CALLAR(x));1
all x.((INDIO(x) & INTELIGENTE(x)) -> CALLAR(x));exists x.(INDIO(x) & INTELIGENTE(x) & -CALLAR(x));1
all x.((INDIO(x) & GRANDE(x)) -> CALLAR(x));exists x.(INDIO(x) & GRANDE(x) & -CALLAR(x));1
all x.((INDIO(x) & SEGURO(x)) -> CALLAR(x));exists x.(INDIO(x) & SEGURO(x) & -CALLAR(x));1
all x.((INDIO(x) & MOJADO(x)) -> PASEAR(x));exists x.(INDIO(x) & MOJADO(x) & -PASEAR(x));1
all x.((INDIO(x) & ALTO(x)) -> PASEAR(x));exists x.(INDIO(x) & ALTO(x) & -PASEAR(x));1
all x.((INDIO(x) & INTELIGENTE(x)) -> PASEAR(x));exists x.(INDIO(x) & INTELIGENTE(x) & -PASEAR(x));1
all x.((INDIO(x) & GRANDE(x)) -> PASEAR(x));exists x.(INDIO(x) & GRANDE(x) & -PASEAR(x));1
all x.((INDIO(x) & SEGURO(x)) -> PASEAR(x));exists x.(INDIO(x) & SEGURO(x) & -PASEAR(x));1
all x.((GALLO(x) & MOJADO(x)) -> CAMBIAR(x));exists x.(GALLO(x) & MOJADO(x) & -CAMBIAR(x));1
all x.((GALLO(x) & ALTO(x)) -> CAMBIAR(x));exists x.(GALLO(x) & ALTO(x) & -CAMBIAR(x));1
all x.((GALLO(x) & INTELIGENTE(x)) -> CAMBIAR(x));exists x.(GALLO(x) & INTELIGENTE(x) & -CAMBIAR(x));1
all x.((GALLO(x) & GRANDE(x)) -> CAMBIAR(x));exists x.(GALLO(x) & GRANDE(x) & -CAMBIAR(x));1
all x.((GALLO(x) & SEGURO(x)) -> CAMBIAR(x));exists x.(GALLO(x) & SEGURO(x) & -CAMBIAR(x));1
all x.((GALLO(x) & MOJADO(x)) -> DORMIR(x));exists x.(GALLO(x) & MOJADO(x) & -DORMIR(x));1
all x.((GALLO(x) & ALTO(x)) -> DORMIR(x));exists x.(GALLO(x) & ALTO(x) & -DORMIR(x));1
all x.((GALLO(x) & INTELIGENTE(x)) -> DORMIR(x));exists x.(GALLO(x) & INTELIGENTE(x) & -DORMIR(x));1
all x.((GALLO(x) & GRANDE(x)) -> DORMIR(x));exists x.(GALLO(x) & GRANDE(x) & -DORMIR(x));1
all x.((GALLO(x) & SEGURO(x)) -> DORMIR(x));exists x.(GALLO(x) & SEGURO(x) & -DORMIR(x));1
all x.((GALLO(x) & MOJADO(x)) -> TRANSCURRIR(x));exists x.(GALLO(x) & MOJADO(x) & -TRANSCURRIR(x));1
all x.((GALLO(x) & ALTO(x)) -> TRANSCURRIR(x));exists x.(GALLO(x) & ALTO(x) & -TRANSCURRIR(x));1
all x.((GALLO(x) & INTELIGENTE(x)) -> TRANSCURRIR(x));exists x.(GALLO(x) & INTELIGENTE(x) & -TRANSCURRIR(x));1
all x.((GALLO(x) & GRANDE(x)) -> TRANSCURRIR(x));exists x.(GALLO(x) & GRANDE(x) & -TRANSCURRIR(x));1
all x.((GALLO(x) & SEGURO(x)) -> TRANSCURRIR(x));exists x.(GALLO(x) & SEGURO(x) & -TRANSCURRIR(x));1
all x.((GALLO(x) & MOJADO(x)) -> CALLAR(x));exists x.(GALLO(x) & MOJADO(x) & -CALLAR(x));1
all x.((GALLO(x) & ALTO(x)) -> CALLAR(x));exists x.(GALLO(x) & ALTO(x) & -CALLAR(x));1
all x.((GALLO(x) & INTELIGENTE(x)) -> CALLAR(x));exists x.(GALLO(x) & INTELIGENTE(x) & -CALLAR(x));1
all x.((GALLO(x) & GRANDE(x)) -> CALLAR(x));exists x.(GALLO(x) & GRANDE(x) & -CALLAR(x));1
all x.((GALLO(x) & SEGURO(x)) -> CALLAR(x));exists x.(GALLO(x) & SEGURO(x) & -CALLAR(x));1
all x.((GALLO(x) & MOJADO(x)) -> PASEAR(x));exists x.(GALLO(x) & MOJADO(x) & -PASEAR(x));1
all x.((GALLO(x) & ALTO(x)) -> PASEAR(x));exists x.(GALLO(x) & ALTO(x) & -PASEAR(x));1
all x.((GALLO(x) & INTELIGENTE(x)) -> PASEAR(x));exists x.(GALLO(x) & INTELIGENTE(x) & -PASEAR(x));1
all x.((GALLO(x) & GRANDE(x)) -> PASEAR(x));exists x.(GALLO(x) & GRANDE(x) & -PASEAR(x));1
all x.((GALLO(x) & SEGURO(x)) -> PASEAR(x));exists x.(GALLO(x) & SEGURO(x) & -PASEAR(x));1
all x.((BARCO(x) & MOJADO(x)) -> CAMBIAR(x));exists x.(BARCO(x) & MOJADO(x) & -CAMBIAR(x));1
all x.((BARCO(x) & ALTO(x)) -> CAMBIAR(x));exists x.(BARCO(x) & ALTO(x) & -CAMBIAR(x));1
all x.((BARCO(x) & INTELIGENTE(x)) -> CAMBIAR(x));exists x.(BARCO(x) & INTELIGENTE(x) & -CAMBIAR(x));1
all x.((BARCO(x) & GRANDE(x)) -> CAMBIAR(x));exists x.(BARCO(x) & GRANDE(x) & -CAMBIAR(x));1
all x.((BARCO(x) & SEGURO(x)) -> CAMBIAR(x));exists x.(BARCO(x) & SEGURO(x) & -CAMBIAR(x));1
all x.((BARCO(x) & MOJADO(x)) -> DORMIR(x));exists x.(BARCO(x) & MOJADO(x) & -DORMIR(x));1
all x.((BARCO(x) & ALTO(x)) -> DORMIR(x));exists x.(BARCO(x) & ALTO(x) & -DORMIR(x));1
all x.((BARCO(x) & INTELIGENTE(x)) -> DORMIR(x));exists x.(BARCO(x) & INTELIGENTE(x) & -DORMIR(x));1
all x.((BARCO(x) & GRANDE(x)) -> DORMIR(x));exists x.(BARCO(x) & GRANDE(x) & -DORMIR(x));1
all x.((BARCO(x) & SEGURO(x)) -> DORMIR(x));exists x.(BARCO(x) & SEGURO(x) & -DORMIR(x));1
all x.((BARCO(x) & MOJADO(x)) -> TRANSCURRIR(x));exists x.(BARCO(x) & MOJADO(x) & -TRANSCURRIR(x));1
all x.((BARCO(x) & ALTO(x)) -> TRANSCURRIR(x));exists x.(BARCO(x) & ALTO(x) & -TRANSCURRIR(x));1
all x.((BARCO(x) & INTELIGENTE(x)) -> TRANSCURRIR(x));exists x.(BARCO(x) & INTELIGENTE(x) & -TRANSCURRIR(x));1
all x.((BARCO(x) & GRANDE(x)) -> TRANSCURRIR(x));exists x.(BARCO(x) & GRANDE(x) & -TRANSCURRIR(x));1
all x.((BARCO(x) & SEGURO(x)) -> TRANSCURRIR(x));exists x.(BARCO(x) & SEGURO(x) & -TRANSCURRIR(x));1
all x.((BARCO(x) & MOJADO(x)) -> CALLAR(x));exists x.(BARCO(x) & MOJADO(x) & -CALLAR(x));1
all x.((BARCO(x) & ALTO(x)) -> CALLAR(x));exists x.(BARCO(x) & ALTO(x) & -CALLAR(x));1
all x.((BARCO(x) & INTELIGENTE(x)) -> CALLAR(x));exists x.(BARCO(x) & INTELIGENTE(x) & -CALLAR(x));1
all x.((BARCO(x) & GRANDE(x)) -> CALLAR(x));exists x.(BARCO(x) & GRANDE(x) & -CALLAR(x));1
all x.((BARCO(x) & SEGURO(x)) -> CALLAR(x));exists x.(BARCO(x) & SEGURO(x) & -CALLAR(x));1
all x.((BARCO(x) & MOJADO(x)) -> PASEAR(x));exists x.(BARCO(x) & MOJADO(x) & -PASEAR(x));1
all x.((BARCO(x) & ALTO(x)) -> PASEAR(x));exists x.(BARCO(x) & ALTO(x) & -PASEAR(x));1
all x.((BARCO(x) & INTELIGENTE(x)) -> PASEAR(x));exists x.(BARCO(x) & INTELIGENTE(x) & -PASEAR(x));1
all x.((BARCO(x) & GRANDE(x)) -> PASEAR(x));exists x.(BARCO(x) & GRANDE(x) & -PASEAR(x));1
all x.((BARCO(x) & SEGURO(x)) -> PASEAR(x));exists x.(BARCO(x) & SEGURO(x) & -PASEAR(x));1
all x.((AVIÓN(x) & MOJADO(x)) -> (CAMBIAR(x) & DORMIR(x)));exists x.(AVIÓN(x) & MOJADO(x) & (-CAMBIAR(x) | -DORMIR(x)));1
all x.((AVIÓN(x) & MOJADO(x)) -> (CAMBIAR(x) & TRANSCURRIR(x)));exists x.(AVIÓN(x) & MOJADO(x) & (-CAMBIAR(x) | -TRANSCURRIR(x)));1
all x.((AVIÓN(x) & MOJADO(x)) -> (CAMBIAR(x) & CALLAR(x)));exists x.(AVIÓN(x) & MOJADO(x) & (-CAMBIAR(x) | -CALLAR(x)));1
all x.((AVIÓN(x) & MOJADO(x)) -> (CAMBIAR(x) & PASEAR(x)));exists x.(AVIÓN(x) & MOJADO(x) & (-CAMBIAR(x) | -PASEAR(x)));1
all x.((AVIÓN(x) & ALTO(x)) -> (CAMBIAR(x) & DORMIR(x)));exists x.(AVIÓN(x) & ALTO(x) & (-CAMBIAR(x) | -DORMIR(x)));1
all x.((AVIÓN(x) & ALTO(x)) -> (CAMBIAR(x) & TRANSCURRIR(x)));exists x.(AVIÓN(x) & ALTO(x) & (-CAMBIAR(x) | -TRANSCURRIR(x)));1
all x.((AVIÓN(x) & ALTO(x)) -> (CAMBIAR(x) & CALLAR(x)));exists x.(AVIÓN(x) & ALTO(x) & (-CAMBIAR(x) | -CALLAR(x)));1
all x.((AVIÓN(x) & ALTO(x)) -> (CAMBIAR(x) & PASEAR(x)));exists x.(AVIÓN(x) & ALTO(x) & (-CAMBIAR(x) | -PASEAR(x)));1
all x.((AVIÓN(x) & INTELIGENTE(x)) -> (CAMBIAR(x) & DORMIR(x)));exists x.(AVIÓN(x) & INTELIGENTE(x) & (-CAMBIAR(x) | -DORMIR(x)));1
all x.((AVIÓN(x) & INTELIGENTE(x)) -> (CAMBIAR(x) & TRANSCURRIR(x)));exists x.(AVIÓN(x) & INTELIGENTE(x) & (-CAMBIAR(x) | -TRANSCURRIR(x)));1
all x.((AVIÓN(x) & INTELIGENTE(x)) -> (CAMBIAR(x) & CALLAR(x)));exists x.(AVIÓN(x) & INTELIGENTE(x) & (-CAMBIAR(x) | -CALLAR(x)));1
all x.((AVIÓN(x) & INTELIGENTE(x)) -> (CAMBIAR(x) & PASEAR(x)));exists x.(AVIÓN(x) & INTELIGENTE(x) & (-CAMBIAR(x) | -PASEAR(x)));1
all x.((AVIÓN(x) & GRANDE(x)) -> (CAMBIAR(x) & DORMIR(x)));exists x.(AVIÓN(x) & GRANDE(x) & (-CAMBIAR(x) | -DORMIR(x)));1
all x.((AVIÓN(x) & GRANDE(x)) -> (CAMBIAR(x) & TRANSCURRIR(x)));exists x.(AVIÓN(x) & GRANDE(x) & (-CAMBIAR(x) | -TRANSCURRIR(x)));1
all x.((AVIÓN(x) & GRANDE(x)) -> (CAMBIAR(x) & CALLAR(x)));exists x.(AVIÓN(x) & GRANDE(x) & (-CAMBIAR(x) | -CALLAR(x)));1
all x.((AVIÓN(x) & GRANDE(x)) -> (CAMBIAR(x) & PASEAR(x)));exists x.(AVIÓN(x) & GRANDE(x) & (-CAMBIAR(x) | -PASEAR(x)));1
all x.((AVIÓN(x) & SEGURO(x)) -> (CAMBIAR(x) & DORMIR(x)));exists x.(AVIÓN(x) & SEGURO(x) & (-CAMBIAR(x) | -DORMIR(x)));1
all x.((AVIÓN(x) & SEGURO(x)) -> (CAMBIAR(x) & TRANSCURRIR(x)));exists x.(AVIÓN(x) & SEGURO(x) & (-CAMBIAR(x) | -TRANSCURRIR(x)));1
all x.((AVIÓN(x) & SEGURO(x)) -> (CAMBIAR(x) & CALLAR(x)));exists x.(AVIÓN(x) & SEGURO(x) & (-CAMBIAR(x) | -CALLAR(x)));1
all x.((AVIÓN(x) & SEGURO(x)) -> (CAMBIAR(x) & PASEAR(x)));exists x.(AVIÓN(x) & SEGURO(x) & (-CAMBIAR(x) | -PASEAR(x)));1
all x.((AVIÓN(x) & MOJADO(x)) -> (DORMIR(x) & CAMBIAR(x)));exists x.(AVIÓN(x) & MOJADO(x) & (-DORMIR(x) | -CAMBIAR(x)));1
all x.((AVIÓN(x) & MOJADO(x)) -> (DORMIR(x) & TRANSCURRIR(x)));exists x.(AVIÓN(x) & MOJADO(x) & (-DORMIR(x) | -TRANSCURRIR(x)));1
all x.((AVIÓN(x) & MOJADO(x)) -> (DORMIR(x) & CALLAR(x)));exists x.(AVIÓN(x) & MOJADO(x) & (-DORMIR(x) | -CALLAR(x)));1
all x.((AVIÓN(x) & MOJADO(x)) -> (DORMIR(x) & PASEAR(x)));exists x.(AVIÓN(x) & MOJADO(x) & (-DORMIR(x) | -PASEAR(x)));1
all x.((AVIÓN(x) & ALTO(x)) -> (DORMIR(x) & CAMBIAR(x)));exists x.(AVIÓN(x) & ALTO(x) & (-DORMIR(x) | -CAMBIAR(x)));1
all x.((AVIÓN(x) & ALTO(x)) -> (DORMIR(x) & TRANSCURRIR(x)));exists x.(AVIÓN(x) & ALTO(x) & (-DORMIR(x) | -TRANSCURRIR(x)));1
all x.((AVIÓN(x) & ALTO(x)) -> (DORMIR(x) & CALLAR(x)));exists x.(AVIÓN(x) & ALTO(x) & (-DORMIR(x) | -CALLAR(x)));1
all x.((AVIÓN(x) & ALTO(x)) -> (DORMIR(x) & PASEAR(x)));exists x.(AVIÓN(x) & ALTO(x) & (-DORMIR(x) | -PASEAR(x)));1
all x.((AVIÓN(x) & INTELIGENTE(x)) -> (DORMIR(x) & CAMBIAR(x)));exists x.(AVIÓN(x) & INTELIGENTE(x) & (-DORMIR(x) | -CAMBIAR(x)));1
all x.((AVIÓN(x) & INTELIGENTE(x)) -> (DORMIR(x) & TRANSCURRIR(x)));exists x.(AVIÓN(x) & INTELIGENTE(x) & (-DORMIR(x) | -TRANSCURRIR(x)));1
all x.((AVIÓN(x) & INTELIGENTE(x)) -> (DORMIR(x) & CALLAR(x)));exists x.(AVIÓN(x) & INTELIGENTE(x) & (-DORMIR(x) | -CALLAR(x)));1
all x.((AVIÓN(x) & INTELIGENTE(x)) -> (DORMIR(x) & PASEAR(x)));exists x.(AVIÓN(x) & INTELIGENTE(x) & (-DORMIR(x) | -PASEAR(x)));1
all x.((AVIÓN(x) & GRANDE(x)) -> (DORMIR(x) & CAMBIAR(x)));exists x.(AVIÓN(x) & GRANDE(x) & (-DORMIR(x) | -CAMBIAR(x)));1
all x.((AVIÓN(x) & GRANDE(x)) -> (DORMIR(x) & TRANSCURRIR(x)));exists x.(AVIÓN(x) & GRANDE(x) & (-DORMIR(x) | -TRANSCURRIR(x)));1
all x.((AVIÓN(x) & GRANDE(x)) -> (DORMIR(x) & CALLAR(x)));exists x.(AVIÓN(x) & GRANDE(x) & (-DORMIR(x) | -CALLAR(x)));1
all x.((AVIÓN(x) & GRANDE(x)) -> (DORMIR(x) & PASEAR(x)));exists x.(AVIÓN(x) & GRANDE(x) & (-DORMIR(x) | -PASEAR(x)));1
all x.((AVIÓN(x) & SEGURO(x)) -> (DORMIR(x) & CAMBIAR(x)));exists x.(AVIÓN(x) & SEGURO(x) & (-DORMIR(x) | -CAMBIAR(x)));1
all x.((AVIÓN(x) & SEGURO(x)) -> (DORMIR(x) & TRANSCURRIR(x)));exists x.(AVIÓN(x) & SEGURO(x) & (-DORMIR(x) | -TRANSCURRIR(x)));1
all x.((AVIÓN(x) & SEGURO(x)) -> (DORMIR(x) & CALLAR(x)));exists x.(AVIÓN(x) & SEGURO(x) & (-DORMIR(x) | -CALLAR(x)));1
all x.((AVIÓN(x) & SEGURO(x)) -> (DORMIR(x) & PASEAR(x)));exists x.(AVIÓN(x) & SEGURO(x) & (-DORMIR(x) | -PASEAR(x)));1
all x.((AVIÓN(x) & MOJADO(x)) -> (TRANSCURRIR(x) & CAMBIAR(x)));exists x.(AVIÓN(x) & MOJADO(x) & (-TRANSCURRIR(x) | -CAMBIAR(x)));1
all x.((AVIÓN(x) & MOJADO(x)) -> (TRANSCURRIR(x) & DORMIR(x)));exists x.(AVIÓN(x) & MOJADO(x) & (-TRANSCURRIR(x) | -DORMIR(x)));1
all x.((AVIÓN(x) & MOJADO(x)) -> (TRANSCURRIR(x) & CALLAR(x)));exists x.(AVIÓN(x) & MOJADO(x) & (-TRANSCURRIR(x) | -CALLAR(x)));1
all x.((AVIÓN(x) & MOJADO(x)) -> (TRANSCURRIR(x) & PASEAR(x)));exists x.(AVIÓN(x) & MOJADO(x) & (-TRANSCURRIR(x) | -PASEAR(x)));1
