exists x.(TREN(x) & VIAJAR(x) & LLEGAR(x));all x.(TREN(x) -> (VIAJAR(x) & LLEGAR(x)));1
exists x.(TREN(x) & VIAJAR(x) & PASEAR(x));all x.(TREN(x) -> (VIAJAR(x) & PASEAR(x)));1
exists x.(TREN(x) & VIAJAR(x) & PENSAR(x));all x.(TREN(x) -> (VIAJAR(x) & PENSAR(x)));1
exists x.(TREN(x) & VIAJAR(x) & DEAMBULAR(x));all x.(TREN(x) -> (VIAJAR(x) & DEAMBULAR(x)));1
exists x.(TREN(x) & PASEAR(x) & LLEGAR(x));all x.(TREN(x) -> (PASEAR(x) & LLEGAR(x)));1
exists x.(TREN(x) & PASEAR(x) & VIAJAR(x));all x.(TREN(x) -> (PASEAR(x) & VIAJAR(x)));1
exists x.(TREN(x) & PASEAR(x) & PENSAR(x));all x.(TREN(x) -> (PASEAR(x) & PENSAR(x)));1
exists x.(TREN(x) & PASEAR(x) & DEAMBULAR(x));all x.(TREN(x) -> (PASEAR(x) & DEAMBULAR(x)));1
exists x.(TREN(x) & PENSAR(x) & LLEGAR(x));all x.(TREN(x) -> (PENSAR(x) & LLEGAR(x)));1
exists x.(TREN(x) & PENSAR(x) & VIAJAR(x));all x.(TREN(x) -> (PENSAR(x) & VIAJAR(x)));1
exists x.(TREN(x) & PENSAR(x) & PASEAR(x));all x.(TREN(x) -> (PENSAR(x) & PASEAR(x)));1
exists x.(TREN(x) & PENSAR(x) & DEAMBULAR(x));all x.(TREN(x) -> (PENSAR(x) & DEAMBULAR(x)));1
exists x.(TREN(x) & DEAMBULAR(x) & LLEGAR(x));all x.(TREN(x) -> (DEAMBULAR(x) & LLEGAR(x)));1
exists x.(TREN(x) & DEAMBULAR(x) & VIAJAR(x));all x.(TREN(x) -> (DEAMBULAR(x) & VIAJAR(x)));1
exists x.(TREN(x) & DEAMBULAR(x) & PASEAR(x));all x.(TREN(x) -> (DEAMBULAR(x) & PASEAR(x)));1
exists x.(TREN(x) & DEAMBULAR(x) & PENSAR(x));all x.(TREN(x) -> (DEAMBULAR(x) & PENSAR(x)));1
exists x.(CARACOL(x) & LLEGAR(x) & VIAJAR(x));all x.(CARACOL(x) -> (LLEGAR(x) & VIAJAR(x)));1
exists x.(CARACOL(x) & LLEGAR(x) & PASEAR(x));all x.(CARACOL(x) -> (LLEGAR(x) & PASEAR(x)));1
exists x.(CARACOL(x) & LLEGAR(x) & PENSAR(x));all x.(CARACOL(x) -> (LLEGAR(x) & PENSAR(x)));1
exists x.(CARACOL(x) & LLEGAR(x) & DEAMBULAR(x));all x.(CARACOL(x) -> (LLEGAR(x) & DEAMBULAR(x)));1
exists x.(CARACOL(x) & VIAJAR(x) & LLEGAR(x));all x.(CARACOL(x) -> (VIAJAR(x) & LLEGAR(x)));1
exists x.(CARACOL(x) & VIAJAR(x) & PASEAR(x));all x.(CARACOL(x) -> (VIAJAR(x) & PASEAR(x)));1
exists x.(CARACOL(x) & VIAJAR(x) & PENSAR(x));all x.(CARACOL(x) -> (VIAJAR(x) & PENSAR(x)));1
exists x.(CARACOL(x) & VIAJAR(x) & DEAMBULAR(x));all x.(CARACOL(x) -> (VIAJAR(x) & DEAMBULAR(x)));1
exists x.(CARACOL(x) & PASEAR(x) & LLEGAR(x));all x.(CARACOL(x) -> (PASEAR(x) & LLEGAR(x)));1
exists x.(CARACOL(x) & PASEAR(x) & VIAJAR(x));all x.(CARACOL(x) -> (PASEAR(x) & VIAJAR(x)));1
exists x.(CARACOL(x) & PASEAR(x) & PENSAR(x));all x.(CARACOL(x) -> (PASEAR(x) & PENSAR(x)));1
exists x.(CARACOL(x) & PASEAR(x) & DEAMBULAR(x));all x.(CARACOL(x) -> (PASEAR(x) & DEAMBULAR(x)));1
exists x.(CARACOL(x) & PENSAR(x) & LLEGAR(x));all x.(CARACOL(x) -> (PENSAR(x) & LLEGAR(x)));1
exists x.(CARACOL(x) & PENSAR(x) & VIAJAR(x));all x.(CARACOL(x) -> (PENSAR(x) & VIAJAR(x)));1
exists x.(CARACOL(x) & PENSAR(x) & PASEAR(x));all x.(CARACOL(x) -> (PENSAR(x) & PASEAR(x)));1
exists x.(CARACOL(x) & PENSAR(x) & DEAMBULAR(x));all x.(CARACOL(x) -> (PENSAR(x) & DEAMBULAR(x)));1
exists x.(CARACOL(x) & DEAMBULAR(x) & LLEGAR(x));all x.(CARACOL(x) -> (DEAMBULAR(x) & LLEGAR(x)));1
exists x.(CARACOL(x) & DEAMBULAR(x) & VIAJAR(x));all x.(CARACOL(x) -> (DEAMBULAR(x) & VIAJAR(x)));1
exists x.(CARACOL(x) & DEAMBULAR(x) & PASEAR(x));all x.(CARACOL(x) -> (DEAMBULAR(x) & PASEAR(x)));1
exists x.(CARACOL(x) & DEAMBULAR(x) & PENSAR(x));all x.(CARACOL(x) -> (DEAMBULAR(x) & PENSAR(x)));1
exists x.(GRIFO(x) & LLEGAR(x) & VIAJAR(x));all x.(GRIFO(x) -> (LLEGAR(x) & VIAJAR(x)));1
exists x.(GRIFO(x) & LLEGAR(x) & PASEAR(x));all x.(GRIFO(x) -> (LLEGAR(x) & PASEAR(x)));1
exists x.(GRIFO(x) & LLEGAR(x) & PENSAR(x));all x.(GRIFO(x) -> (LLEGAR(x) & PENSAR(x)));1
exists x.(GRIFO(x) & LLEGAR(x) & DEAMBULAR(x));all x.(GRIFO(x) -> (LLEGAR(x) & DEAMBULAR(x)));1
exists x.(GRIFO(x) & VIAJAR(x) & LLEGAR(x));all x.(GRIFO(x) -> (VIAJAR(x) & LLEGAR(x)));1
exists x.(GRIFO(x) & VIAJAR(x) & PASEAR(x));all x.(GRIFO(x) -> (VIAJAR(x) & PASEAR(x)));1
exists x.(GRIFO(x) & VIAJAR(x) & PENSAR(x));all x.(GRIFO(x) -> (VIAJAR(x) & PENSAR(x)));1
exists x.(GRIFO(x) & VIAJAR(x) & DEAMBULAR(x));all x.(GRIFO(x) -> (VIAJAR(x) & DEAMBULAR(x)));1
exists x.(GRIFO(x) & PASEAR(x) & LLEGAR(x));all x.(GRIFO(x) -> (PASEAR(x) & LLEGAR(x)));1
exists x.(GRIFO(x) & PASEAR(x) & VIAJAR(x));all x.(GRIFO(x) -> (PASEAR(x) & VIAJAR(x)));1
exists x.(GRIFO(x) & PASEAR(x) & PENSAR(x));all x.(GRIFO(x) -> (PASEAR(x) & PENSAR(x)));1
exists x.(GRIFO(x) & PASEAR(x) & DEAMBULAR(x));all x.(GRIFO(x) -> (PASEAR(x) & DEAMBULAR(x)));1
exists x.(GRIFO(x) & PENSAR(x) & LLEGAR(x));all x.(GRIFO(x) -> (PENSAR(x) & LLEGAR(x)));1
exists x.(GRIFO(x) & PENSAR(x) & VIAJAR(x));all x.(GRIFO(x) -> (PENSAR(x) & VIAJAR(x)));1
exists x.(GRIFO(x) & PENSAR(x) & PASEAR(x));all x.(GRIFO(x) -> (PENSAR(x) & PASEAR(x)));1
exists x.(GRIFO(x) & PENSAR(x) & DEAMBULAR(x));all x.(GRIFO(x) -> (PENSAR(x) & DEAMBULAR(x)));1
exists x.(GRIFO(x) & DEAMBULAR(x) & LLEGAR(x));all x.(GRIFO(x) -> (DEAMBULAR(x) & LLEGAR(x)));1
exists x.(GRIFO(x) & DEAMBULAR(x) & VIAJAR(x));all x.(GRIFO(x) -> (DEAMBULAR(x) & VIAJAR(x)));1
exists x.(GRIFO(x) & DEAMBULAR(x) & PASEAR(x));all x.(GRIFO(x) -> (DEAMBULAR(x) & PASEAR(x)));1
exists x.(GRIFO(x) & DEAMBULAR(x) & PENSAR(x));all x.(GRIFO(x) -> (DEAMBULAR(x) & PENSAR(x)));1
exists x.(ESPEJO(x) & LLEGAR(x) & VIAJAR(x));all x.(ESPEJO(x) -> (LLEGAR(x) & VIAJAR(x)));1
exists x.(ESPEJO(x) & LLEGAR(x) & PASEAR(x));all x.(ESPEJO(x) -> (LLEGAR(x) & PASEAR(x)));1
exists x.(ESPEJO(x) & LLEGAR(x) & PENSAR(x));all x.(ESPEJO(x) -> (LLEGAR(x) & PENSAR(x)));1
exists x.(ESPEJO(x) & LLEGAR(x) & DEAMBULAR(x));all x.(ESPEJO(x) -> (LLEGAR(x) & DEAMBULAR(x)));1
exists x.(ESPEJO(x) & VIAJAR(x) & LLEGAR(x));all x.(ESPEJO(x) -> (VIAJAR(x) & LLEGAR(x)));1
exists x.(ESPEJO(x) & VIAJAR(x) & PASEAR(x));all x.(ESPEJO(x) -> (VIAJAR(x) & PASEAR(x)));1
exists x.(ESPEJO(x) & VIAJAR(x) & PENSAR(x));all x.(ESPEJO(x) -> (VIAJAR(x) & PENSAR(x)));1
exists x.(ESPEJO(x) & VIAJAR(x) & DEAMBULAR(x));all x.(ESPEJO(x) -> (VIAJAR(x) & DEAMBULAR(x)));1
exists x.(ESPEJO(x) & PASEAR(x) & LLEGAR(x));all x.(ESPEJO(x) -> (PASEAR(x) & LLEGAR(x)));1
exists x.(ESPEJO(x) & PASEAR(x) & VIAJAR(x));all x.(ESPEJO(x) -> (PASEAR(x) & VIAJAR(x)));1
exists x.(ESPEJO(x) & PASEAR(x) & PENSAR(x));all x.(ESPEJO(x) -> (PASEAR(x) & PENSAR(x)));1
exists x.(ESPEJO(x) & PASEAR(x) & DEAMBULAR(x));all x.(ESPEJO(x) -> (PASEAR(x) & DEAMBULAR(x)));1
exists x.(ESPEJO(x) & PENSAR(x) & LLEGAR(x));all x.(ESPEJO(x) -> (PENSAR(x) & LLEGAR(x)));1
exists x.(ESPEJO(x) & PENSAR(x) & VIAJAR(x));all x.(ESPEJO(x) -> (PENSAR(x) & VIAJAR(x)));1
exists x.(ESPEJO(x) & PENSAR(x) & PASEAR(x));all x.(ESPEJO(x) -> (PENSAR(x) & PASEAR(x)));1
exists x.(ESPEJO(x) & PENSAR(x) & DEAMBULAR(x));all x.(ESPEJO(x) -> (PENSAR(x) & DEAMBULAR(x)));1
exists x.(ESPEJO(x) & DEAMBULAR(x) & LLEGAR(x));all x.(ESPEJO(x) -> (DEAMBULAR(x) & LLEGAR(x)));1
exists x.(ESPEJO(x) & DEAMBULAR(x) & VIAJAR(x));all x.(ESPEJO(x) -> (DEAMBULAR(x) & VIAJAR(x)));1
exists x.(ESPEJO(x) & DEAMBULAR(x) & PASEAR(x));all x.(ESPEJO(x) -> (DEAMBULAR(x) & PASEAR(x)));1
exists x.(ESPEJO(x) & DEAMBULAR(x) & PENSAR(x));all x.(ESPEJO(x) -> (DEAMBULAR(x) & PENSAR(x)));1
exists x.(MUNDO(x) & (LLEGAR(x) | VIAJAR(x)));all x.(MUNDO(x) -> (LLEGAR(x) | VIAJAR(x)));1
exists x.(MUNDO(x) & (LLEGAR(x) | PASEAR(x)));all x.(MUNDO(x) -> (LLEGAR(x) | PASEAR(x)));1
exists x.(MUNDO(x) & (LLEGAR(x) | PENSAR(x)));all x.(MUNDO(x) -> (LLEGAR(x) | PENSAR(x)));1
exists x.(MUNDO(x) & (LLEGAR(x) | DEAMBULAR(x)));all x.(MUNDO(x) -> (LLEGAR(x) | DEAMBULAR(x)));1
exists x.(MUNDO(x) & (VIAJAR(x) | LLEGAR(x)));all x.(MUNDO(x) -> (VIAJAR(x) | LLEGAR(x)));1
exists x.(MUNDO(x) & (VIAJAR(x) | PASEAR(x)));all x.(MUNDO(x) -> (VIAJAR(x) | PASEAR(x)));1
exists x.(MUNDO(x) & (VIAJAR(x) | PENSAR(x)));all x.(MUNDO(x) -> (VIAJAR(x) | PENSAR(x)));1
exists x.(MUNDO(x) & (VIAJAR(x) | DEAMBULAR(x)));all x.(MUNDO(x) -> (VIAJAR(x) | DEAMBULAR(x)));1
exists x.(MUNDO(x) & (PASEAR(x) | LLEGAR(x)));all x.(MUNDO(x) -> (PASEAR(x) | LLEGAR(x)));1
exists x.(MUNDO(x) & (PASEAR(x) | VIAJAR(x)));all x.(MUNDO(x) -> (PASEAR(x) | VIAJAR(x)));1
exists x.(MUNDO(x) & (PASEAR(x) | PENSAR(x)));all x.(MUNDO(x) -> (PASEAR(x) | PENSAR(x)));1
exists x.(MUNDO(x) & (PASEAR(x) | DEAMBULAR(x)));all x.(MUNDO(x) -> (PASEAR(x) | DEAMBULAR(x)));1
exists x.(MUNDO(x) & (PENSAR(x) | LLEGAR(x)));all x.(MUNDO(x) -> (PENSAR(x) | LLEGAR(x)));1
exists x.(MUNDO(x) & (PENSAR(x) | VIAJAR(x)));all x.(MUNDO(x) -> (PENSAR(x) | VIAJAR(x)));1
exists x.(MUNDO(x) & (PENSAR(x) | PASEAR(x)));all x.(MUNDO(x) -> (PENSAR(x) | PASEAR(x)));1
exists x.(MUNDO(x) & (PENSAR(x) | DEAMBULAR(x)));all x.(MUNDO(x) -> (PENSAR(x) | DEAMBULAR(x)));1
exists x.(MUNDO(x) & (DEAMBULAR(x) | LLEGAR(x)));all x.(MUNDO(x) -> (DEAMBULAR(x) | LLEGAR(x)));1
exists x.(MUNDO(x) & (DEAMBULAR(x) | VIAJAR(x)));all x.(MUNDO(x) -> (DEAMBULAR(x) | VIAJAR(x)));1
exists x.(MUNDO(x) & (DEAMBULAR(x) | PASEAR(x)));all x.(MUNDO(x) -> (DEAMBULAR(x) | PASEAR(x)));1
exists x.(MUNDO(x) & (DEAMBULAR(x) | PENSAR(x)));all x.(MUNDO(x) -> (DEAMBULAR(x) | PENSAR(x)));1
exists x.(TREN(x) & (LLEGAR(x) | VIAJAR(x)));all x.(TREN(x) -> (LLEGAR(x) | VIAJAR(x)));1
exists x.(TREN(x) & (LLEGAR(x) | PASEAR(x)));all x.(TREN(x) -> (LLEGAR(x) | PASEAR(x)));1
exists x.(TREN(x) & (LLEGAR(x) | PENSAR(x)));all x.(TREN(x) -> (LLEGAR(x) | PENSAR(x)));1
exists x.(TREN(x) & (LLEGAR(x) | DEAMBULAR(x)));all x.(TREN(x) -> (LLEGAR(x) | DEAMBULAR(x)));1
exists x.(TREN(x) & (VIAJAR(x) | LLEGAR(x)));all x.(TREN(x) -> (VIAJAR(x) | LLEGAR(x)));1
exists x.(TREN(x) & (VIAJAR(x) | PASEAR(x)));all x.(TREN(x) -> (VIAJAR(x) | PASEAR(x)));1
exists x.(TREN(x) & (VIAJAR(x) | PENSAR(x)));all x.(TREN(x) -> (VIAJAR(x) | PENSAR(x)));1
exists x.(TREN(x) & (VIAJAR(x) | DEAMBULAR(x)));all x.(TREN(x) -> (VIAJAR(x) | DEAMBULAR(x)));1
exists x.(TREN(x) & (PASEAR(x) | LLEGAR(x)));all x.(TREN(x) -> (PASEAR(x) | LLEGAR(x)));1
exists x.(TREN(x) & (PASEAR(x) | VIAJAR(x)));all x.(TREN(x) -> (PASEAR(x) | VIAJAR(x)));1
exists x.(TREN(x) & (PASEAR(x) | PENSAR(x)));all x.(TREN(x) -> (PASEAR(x) | PENSAR(x)));1
exists x.(TREN(x) & (PASEAR(x) | DEAMBULAR(x)));all x.(TREN(x) -> (PASEAR(x) | DEAMBULAR(x)));1
exists x.(TREN(x) & (PENSAR(x) | LLEGAR(x)));all x.(TREN(x) -> (PENSAR(x) | LLEGAR(x)));1
exists x.(TREN(x) & (PENSAR(x) | VIAJAR(x)));all x.(TREN(x) -> (PENSAR(x) | VIAJAR(x)));1
exists x.(TREN(x) & (PENSAR(x) | PASEAR(x)));all x.(TREN(x) -> (PENSAR(x) | PASEAR(x)));1
exists x.(TREN(x) & (PENSAR(x) | DEAMBULAR(x)));all x.(TREN(x) -> (PENSAR(x) | DEAMBULAR(x)));1
exists x.(TREN(x) & (DEAMBULAR(x) | LLEGAR(x)));all x.(TREN(x) -> (DEAMBULAR(x) | LLEGAR(x)));1
exists x.(TREN(x) & (DEAMBULAR(x) | VIAJAR(x)));all x.(TREN(x) -> (DEAMBULAR(x) | VIAJAR(x)));1
exists x.(TREN(x) & (DEAMBULAR(x) | PASEAR(x)));all x.(TREN(x) -> (DEAMBULAR(x) | PASEAR(x)));1
exists x.(TREN(x) & (DEAMBULAR(x) | PENSAR(x)));all x.(TREN(x) -> (DEAMBULAR(x) | PENSAR(x)));1
exists x.(CARACOL(x) & (LLEGAR(x) | VIAJAR(x)));all x.(CARACOL(x) -> (LLEGAR(x) | VIAJAR(x)));1
exists x.(CARACOL(x) & (LLEGAR(x) | PASEAR(x)));all x.(CARACOL(x) -> (LLEGAR(x) | PASEAR(x)));1
exists x.(CARACOL(x) & (LLEGAR(x) | PENSAR(x)));all x.(CARACOL(x) -> (LLEGAR(x) | PENSAR(x)));1
exists x.(CARACOL(x) & (LLEGAR(x) | DEAMBULAR(x)));all x.(CARACOL(x) -> (LLEGAR(x) | DEAMBULAR(x)));1
exists x.(CARACOL(x) & (VIAJAR(x) | LLEGAR(x)));all x.(CARACOL(x) -> (VIAJAR(x) | LLEGAR(x)));1
exists x.(CARACOL(x) & (VIAJAR(x) | PASEAR(x)));all x.(CARACOL(x) -> (VIAJAR(x) | PASEAR(x)));1
exists x.(CARACOL(x) & (VIAJAR(x) | PENSAR(x)));all x.(CARACOL(x) -> (VIAJAR(x) | PENSAR(x)));1
exists x.(CARACOL(x) & (VIAJAR(x) | DEAMBULAR(x)));all x.(CARACOL(x) -> (VIAJAR(x) | DEAMBULAR(x)));1
exists x.(CARACOL(x) & (PASEAR(x) | LLEGAR(x)));all x.(CARACOL(x) -> (PASEAR(x) | LLEGAR(x)));1
exists x.(CARACOL(x) & (PASEAR(x) | VIAJAR(x)));all x.(CARACOL(x) -> (PASEAR(x) | VIAJAR(x)));1
exists x.(CARACOL(x) & (PASEAR(x) | PENSAR(x)));all x.(CARACOL(x) -> (PASEAR(x) | PENSAR(x)));1
exists x.(CARACOL(x) & (PASEAR(x) | DEAMBULAR(x)));all x.(CARACOL(x) -> (PASEAR(x) | DEAMBULAR(x)));1
exists x.(CARACOL(x) & (PENSAR(x) | LLEGAR(x)));all x.(CARACOL(x) -> (PENSAR(x) | LLEGAR(x)));1
exists x.(CARACOL(x) & (PENSAR(x) | VIAJAR(x)));all x.(CARACOL(x) -> (PENSAR(x) | VIAJAR(x)));1
exists x.(CARACOL(x) & (PENSAR(x) | PASEAR(x)));all x.(CARACOL(x) -> (PENSAR(x) | PASEAR(x)));1
exists x.(CARACOL(x) & (PENSAR(x) | DEAMBULAR(x)));all x.(CARACOL(x) -> (PENSAR(x) | DEAMBULAR(x)));1
exists x.(CARACOL(x) & (DEAMBULAR(x) | LLEGAR(x)));all x.(CARACOL(x) -> (DEAMBULAR(x) | LLEGAR(x)));1
exists x.(CARACOL(x) & (DEAMBULAR(x) | VIAJAR(x)));all x.(CARACOL(x) -> (DEAMBULAR(x) | VIAJAR(x)));1
exists x.(CARACOL(x) & (DEAMBULAR(x) | PASEAR(x)));all x.(CARACOL(x) -> (DEAMBULAR(x) | PASEAR(x)));1
exists x.(CARACOL(x) & (DEAMBULAR(x) | PENSAR(x)));all x.(CARACOL(x) -> (DEAMBULAR(x) | PENSAR(x)));1
exists x.(GRIFO(x) & (LLEGAR(x) | VIAJAR(x)));all x.(GRIFO(x) -> (LLEGAR(x) | VIAJAR(x)));1
exists x.(GRIFO(x) & (LLEGAR(x) | PASEAR(x)));all x.(GRIFO(x) -> (LLEGAR(x) | PASEAR(x)));1
exists x.(GRIFO(x) & (LLEGAR(x) | PENSAR(x)));all x.(GRIFO(x) -> (LLEGAR(x) | PENSAR(x)));1
exists x.(GRIFO(x) & (LLEGAR(x) | DEAMBULAR(x)));all x.(GRIFO(x) -> (LLEGAR(x) | DEAMBULAR(x)));1
exists x.(GRIFO(x) & (VIAJAR(x) | LLEGAR(x)));all x.(GRIFO(x) -> (VIAJAR(x) | LLEGAR(x)));1
exists x.(GRIFO(x) & (VIAJAR(x) | PASEAR(x)));all x.(GRIFO(x) -> (VIAJAR(x) | PASEAR(x)));1
exists x.(GRIFO(x) & (VIAJAR(x) | PENSAR(x)));all x.(GRIFO(x) -> (VIAJAR(x) | PENSAR(x)));1
exists x.(GRIFO(x) & (VIAJAR(x) | DEAMBULAR(x)));all x.(GRIFO(x) -> (VIAJAR(x) | DEAMBULAR(x)));1
exists x.(GRIFO(x) & (PASEAR(x) | LLEGAR(x)));all x.(GRIFO(x) -> (PASEAR(x) | LLEGAR(x)));1
exists x.(GRIFO(x) & (PASEAR(x) | VIAJAR(x)));all x.(GRIFO(x) -> (PASEAR(x) | VIAJAR(x)));1
exists x.(GRIFO(x) & (PASEAR(x) | PENSAR(x)));all x.(GRIFO(x) -> (PASEAR(x) | PENSAR(x)));1
exists x.(GRIFO(x) & (PASEAR(x) | DEAMBULAR(x)));all x.(GRIFO(x) -> (PASEAR(x) | DEAMBULAR(x)));1
exists x.(GRIFO(x) & (PENSAR(x) | LLEGAR(x)));all x.(GRIFO(x) -> (PENSAR(x) | LLEGAR(x)));1
exists x.(GRIFO(x) & (PENSAR(x) | VIAJAR(x)));all x.(GRIFO(x) -> (PENSAR(x) | VIAJAR(x)));1
exists x.(GRIFO(x) & (PENSAR(x) | PASEAR(x)));all x.(GRIFO(x) -> (PENSAR(x) | PASEAR(x)));1
exists x.(GRIFO(x) & (PENSAR(x) | DEAMBULAR(x)));all x.(GRIFO(x) -> (PENSAR(x) | DEAMBULAR(x)));1
exists x.(GRIFO(x) & (DEAMBULAR(x) | LLEGAR(x)));all x.(GRIFO(x) -> (DEAMBULAR(x) | LLEGAR(x)));1
exists x.(GRIFO(x) & (DEAMBULAR(x) | VIAJAR(x)));all x.(GRIFO(x) -> (DEAMBULAR(x) | VIAJAR(x)));1
exists x.(GRIFO(x) & (DEAMBULAR(x) | PASEAR(x)));all x.(GRIFO(x) -> (DEAMBULAR(x) | PASEAR(x)));1
exists x.(GRIFO(x) & (DEAMBULAR(x) | PENSAR(x)));all x.(GRIFO(x) -> (DEAMBULAR(x) | PENSAR(x)));1
exists x.(ESPEJO(x) & (LLEGAR(x) | VIAJAR(x)));all x.(ESPEJO(x) -> (LLEGAR(x) | VIAJAR(x)));1
exists x.(ESPEJO(x) & (LLEGAR(x) | PASEAR(x)));all x.(ESPEJO(x) -> (LLEGAR(x) | PASEAR(x)));1
