algún alce acuerda y ama , todo alce acuerda y ama, 1, 0
algún alce acuerda y amanece , todo alce acuerda y amanece, 1, 0
algún alce acuerda y anochece , todo alce acuerda y anochece, 1, 0
algún alce aguanta y acuerda , todo alce aguanta y acuerda, 1, 0
algún alce aguanta y ama , todo alce aguanta y ama, 1, 0
algún alce aguanta y amanece , todo alce aguanta y amanece, 1, 0
algún alce aguanta y anochece , todo alce aguanta y anochece, 1, 0
algún alce ama y acuerda , todo alce ama y acuerda, 1, 0
algún alce ama y aguanta , todo alce ama y aguanta, 1, 0
algún alce ama y amanece , todo alce ama y amanece, 1, 0
algún alce ama y anochece , todo alce ama y anochece, 1, 0
algún alce amanece y acuerda , todo alce amanece y acuerda, 1, 0
algún alce amanece y aguanta , todo alce amanece y aguanta, 1, 0
algún alce amanece y ama , todo alce amanece y ama, 1, 0
algún alce amanece y anochece , todo alce amanece y anochece, 1, 0
algún alce anochece y acuerda , todo alce anochece y acuerda, 1, 0
algún alce anochece y aguanta , todo alce anochece y aguanta, 1, 0
algún alce anochece y ama , todo alce anochece y ama, 1, 0
algún alce anochece y amanece , todo alce anochece y amanece, 1, 0
algún abuelo acuerda o aguanta , todo abuelo acuerda o aguanta, 1, 0
algún abuelo acuerda o ama , todo abuelo acuerda o ama, 1, 0
algún abuelo acuerda o amanece , todo abuelo acuerda o amanece, 1, 0
algún abuelo acuerda o anochece , todo abuelo acuerda o anochece, 1, 0
algún abuelo aguanta o acuerda , todo abuelo aguanta o acuerda, 1, 0
algún abuelo aguanta o ama , todo abuelo aguanta o ama, 1, 0
algún abuelo aguanta o amanece , todo abuelo aguanta o amanece, 1, 0
algún abuelo aguanta o anochece , todo abuelo aguanta o anochece, 1, 0
algún abuelo ama o acuerda , todo abuelo ama o acuerda, 1, 0
algún abuelo ama o aguanta , todo abuelo ama o aguanta, 1, 0
algún abuelo ama o amanece , todo abuelo ama o amanece, 1, 0
algún abuelo ama o anochece , todo abuelo ama o anochece, 1, 0
algún abuelo amanece o acuerda , todo abuelo amanece o acuerda, 1, 0
algún abuelo amanece o aguanta , todo abuelo amanece o aguanta, 1, 0
algún abuelo amanece o ama , todo abuelo amanece o ama, 1, 0
algún abuelo amanece o anochece , todo abuelo amanece o anochece, 1, 0
algún abuelo anochece o acuerda , todo abuelo anochece o acuerda, 1, 0
algún abuelo anochece o aguanta , todo abuelo anochece o aguanta, 1, 0
algún abuelo anochece o ama , todo abuelo anochece o ama, 1, 0
algún abuelo anochece o amanece , todo abuelo anochece o amanece, 1, 0
algún actor acuerda o aguanta , todo actor acuerda o aguanta, 1, 0
algún actor acuerda o ama , todo actor acuerda o ama, 1, 0
algún actor acuerda o amanece , todo actor acuerda o amanece, 1, 0
algún actor acuerda o anochece , todo actor acuerda o anochece, 1, 0
algún actor aguanta o acuerda , todo actor aguanta o acuerda, 1, 0
algún actor aguanta o ama , todo actor aguanta o ama, 1, 0
algún actor aguanta o amanece , todo actor aguanta o amanece, 1, 0
algún actor aguanta o anochece , todo actor aguanta o anochece, 1, 0
algún actor ama o acuerda , todo actor ama o acuerda, 1, 0
algún actor ama o aguanta , todo actor ama o aguanta, 1, 0
algún actor ama o amanece , todo actor ama o amanece, 1, 0
algún actor ama o anochece , todo actor ama o anochece, 1, 0
algún actor amanece o acuerda , todo actor amanece o acuerda, 1, 0
algún actor amanece o aguanta , todo actor amanece o aguanta, 1, 0
algún actor amanece o ama , todo actor amanece o ama, 1, 0
algún actor amanece o anochece , todo actor amanece o anochece, 1, 0
algún actor anochece o acuerda , todo actor anochece o acuerda, 1, 0
algún actor anochece o aguanta , todo actor anochece o aguanta, 1, 0
algún actor anochece o ama , todo actor anochece o ama, 1, 0
algún actor anochece o amanece , todo actor anochece o amanece, 1, 0
algún agujero acuerda o aguanta , todo agujero acuerda o aguanta, 1, 0
algún agujero acuerda o ama , todo agujero acuerda o ama, 1, 0
algún agujero acuerda o amanece , todo agujero acuerda o amanece, 1, 0
algún agujero acuerda o anochece , todo agujero acuerda o anochece, 1, 0
algún agujero aguanta o acuerda , todo agujero aguanta o acuerda, 1, 0
algún agujero aguanta o ama , todo agujero aguanta o ama, 1, 0
algún agujero aguanta o amanece , todo agujero aguanta o amanece, 1, 0
algún agujero aguanta o anochece , todo agujero aguanta o anochece, 1, 0
algún agujero ama o acuerda , todo agujero ama o acuerda, 1, 0
algún agujero ama o aguanta , todo agujero ama o aguanta, 1, 0
algún agujero ama o amanece , todo agujero ama o amanece, 1, 0
algún agujero ama o anochece , todo agujero ama o anochece, 1, 0
algún agujero amanece o acuerda , todo agujero amanece o acuerda, 1, 0
algún agujero amanece o aguanta , todo agujero amanece o aguanta, 1, 0
algún agujero amanece o ama , todo agujero amanece o ama, 1, 0
algún agujero amanece o anochece , todo agujero amanece o anochece, 1, 0
algún agujero anochece o acuerda , todo agujero anochece o acuerda, 1, 0
algún agujero anochece o aguanta , todo agujero anochece o aguanta, 1, 0
algún agujero anochece o ama , todo agujero anochece o ama, 1, 0
algún agujero anochece o amanece , todo agujero anochece o amanece, 1, 0
algún albañil acuerda o aguanta , todo albañil acuerda o aguanta, 1, 0
algún albañil acuerda o ama , todo albañil acuerda o ama, 1, 0
algún albañil acuerda o amanece , todo albañil acuerda o amanece, 1, 0
algún albañil acuerda o anochece , todo albañil acuerda o anochece, 1, 0
algún albañil aguanta o acuerda , todo albañil aguanta o acuerda, 1, 0
algún albañil aguanta o ama , todo albañil aguanta o ama, 1, 0
algún albañil aguanta o amanece , todo albañil aguanta o amanece, 1, 0
algún albañil aguanta o anochece , todo albañil aguanta o anochece, 1, 0
algún albañil ama o acuerda , todo albañil ama o acuerda, 1, 0
algún albañil ama o aguanta , todo albañil ama o aguanta, 1, 0
algún albañil ama o amanece , todo albañil ama o amanece, 1, 0
algún albañil ama o anochece , todo albañil ama o anochece, 1, 0
algún albañil amanece o acuerda , todo albañil amanece o acuerda, 1, 0
algún albañil amanece o aguanta , todo albañil amanece o aguanta, 1, 0
algún albañil amanece o ama , todo albañil amanece o ama, 1, 0
algún albañil amanece o anochece , todo albañil amanece o anochece, 1, 0
algún albañil anochece o acuerda , todo albañil anochece o acuerda, 1, 0
algún albañil anochece o aguanta , todo albañil anochece o aguanta, 1, 0
algún albañil anochece o ama , todo albañil anochece o ama, 1, 0
algún albañil anochece o amanece , todo albañil anochece o amanece, 1, 0
algún alce acuerda o aguanta , todo alce acuerda o aguanta, 1, 0
algún alce acuerda o ama , todo alce acuerda o ama, 1, 0
algún alce acuerda o amanece , todo alce acuerda o amanece, 1, 0
algún alce acuerda o anochece , todo alce acuerda o anochece, 1, 0
algún alce aguanta o acuerda , todo alce aguanta o acuerda, 1, 0
algún alce aguanta o ama , todo alce aguanta o ama, 1, 0
algún alce aguanta o amanece , todo alce aguanta o amanece, 1, 0
algún alce aguanta o anochece , todo alce aguanta o anochece, 1, 0
algún alce ama o acuerda , todo alce ama o acuerda, 1, 0
algún alce ama o aguanta , todo alce ama o aguanta, 1, 0
algún alce ama o amanece , todo alce ama o amanece, 1, 0
algún alce ama o anochece , todo alce ama o anochece, 1, 0
algún alce amanece o acuerda , todo alce amanece o acuerda, 1, 0
algún alce amanece o aguanta , todo alce amanece o aguanta, 1, 0
algún alce amanece o ama , todo alce amanece o ama, 1, 0
algún alce amanece o anochece , todo alce amanece o anochece, 1, 0
algún alce anochece o acuerda , todo alce anochece o acuerda, 1, 0
algún alce anochece o aguanta , todo alce anochece o aguanta, 1, 0
algún alce anochece o ama , todo alce anochece o ama, 1, 0
algún alce anochece o amanece , todo alce anochece o amanece, 1, 0
todo abuelo alegre acuerda , todo abuelo acuerda, 1, 0
todo abuelo alto acuerda , todo abuelo acuerda, 1, 0
todo abuelo amargo acuerda , todo abuelo acuerda, 1, 0
todo abuelo amplio acuerda , todo abuelo acuerda, 1, 0
todo abuelo amarillo acuerda , todo abuelo acuerda, 1, 0
todo abuelo alegre aguanta , todo abuelo aguanta, 1, 0
todo abuelo alto aguanta , todo abuelo aguanta, 1, 0
todo abuelo amargo aguanta , todo abuelo aguanta, 1, 0
todo abuelo amplio aguanta , todo abuelo aguanta, 1, 0
todo abuelo amarillo aguanta , todo abuelo aguanta, 1, 0
todo abuelo alegre ama , todo abuelo ama, 1, 0
todo abuelo alto ama , todo abuelo ama, 1, 0
todo abuelo amargo ama , todo abuelo ama, 1, 0
todo abuelo amplio ama , todo abuelo ama, 1, 0
todo abuelo amarillo ama , todo abuelo ama, 1, 0
todo abuelo alegre amanece , todo abuelo amanece, 1, 0
todo abuelo alto amanece , todo abuelo amanece, 1, 0
todo abuelo amargo amanece , todo abuelo amanece, 1, 0
todo abuelo amplio amanece , todo abuelo amanece, 1, 0
todo abuelo amarillo amanece , todo abuelo amanece, 1, 0
todo abuelo alegre anochece , todo abuelo anochece, 1, 0
todo abuelo alto anochece , todo abuelo anochece, 1, 0
todo abuelo amargo anochece , todo abuelo anochece, 1, 0
todo abuelo amplio anochece , todo abuelo anochece, 1, 0
todo abuelo amarillo anochece , todo abuelo anochece, 1, 0
todo actor alegre acuerda , todo actor acuerda, 1, 0
todo actor alto acuerda , todo actor acuerda, 1, 0
todo actor amargo acuerda , todo actor acuerda, 1, 0
todo actor amplio acuerda , todo actor acuerda, 1, 0
todo actor amarillo acuerda , todo actor acuerda, 1, 0
todo actor alegre aguanta , todo actor aguanta, 1, 0
todo actor alto aguanta , todo actor aguanta, 1, 0
todo actor amargo aguanta , todo actor aguanta, 1, 0
todo actor amplio aguanta , todo actor aguanta, 1, 0
todo actor amarillo aguanta , todo actor aguanta, 1, 0
todo actor alegre ama , todo actor ama, 1, 0
todo actor alto ama , todo actor ama, 1, 0
todo actor amargo ama , todo actor ama, 1, 0
todo actor amplio ama , todo actor ama, 1, 0
todo actor amarillo ama , todo actor ama, 1, 0
todo actor alegre amanece , todo actor amanece, 1, 0
todo actor alto amanece , todo actor amanece, 1, 0
todo actor amargo amanece , todo actor amanece, 1, 0
todo actor amplio amanece , todo actor amanece, 1, 0
todo actor amarillo amanece , todo actor amanece, 1, 0
todo actor alegre anochece , todo actor anochece, 1, 0
todo actor alto anochece , todo actor anochece, 1, 0
todo actor amargo anochece , todo actor anochece, 1, 0
todo actor amplio anochece , todo actor anochece, 1, 0
todo actor amarillo anochece , todo actor anochece, 1, 0
todo agujero alegre acuerda , todo agujero acuerda, 1, 0
todo agujero alto acuerda , todo agujero acuerda, 1, 0
todo agujero amargo acuerda , todo agujero acuerda, 1, 0
todo agujero amplio acuerda , todo agujero acuerda, 1, 0
todo agujero amarillo acuerda , todo agujero acuerda, 1, 0
todo agujero alegre aguanta , todo agujero aguanta, 1, 0
todo agujero alto aguanta , todo agujero aguanta, 1, 0
todo agujero amargo aguanta , todo agujero aguanta, 1, 0
todo agujero amplio aguanta , todo agujero aguanta, 1, 0
todo agujero amarillo aguanta , todo agujero aguanta, 1, 0
todo agujero alegre ama , todo agujero ama, 1, 0
todo agujero alto ama , todo agujero ama, 1, 0
todo agujero amargo ama , todo agujero ama, 1, 0
todo agujero amplio ama , todo agujero ama, 1, 0
todo agujero amarillo ama , todo agujero ama, 1, 0
todo agujero alegre amanece , todo agujero amanece, 1, 0
todo agujero alto amanece , todo agujero amanece, 1, 0
todo agujero amargo amanece , todo agujero amanece, 1, 0
todo agujero amplio amanece , todo agujero amanece, 1, 0
todo agujero amarillo amanece , todo agujero amanece, 1, 0
todo agujero alegre anochece , todo agujero anochece, 1, 0
todo agujero alto anochece , todo agujero anochece, 1, 0
todo agujero amargo anochece , todo agujero anochece, 1, 0
todo agujero amplio anochece , todo agujero anochece, 1, 0
todo agujero amarillo anochece , todo agujero anochece, 1, 0
todo albañil alegre acuerda , todo albañil acuerda, 1, 0
todo albañil alto acuerda , todo albañil acuerda, 1, 0
todo albañil amargo acuerda , todo albañil acuerda, 1, 0
todo albañil amplio acuerda , todo albañil acuerda, 1, 0
todo albañil amarillo acuerda , todo albañil acuerda, 1, 0
todo albañil alegre aguanta , todo albañil aguanta, 1, 0
todo albañil alto aguanta , todo albañil aguanta, 1, 0
todo albañil amargo aguanta , todo albañil aguanta, 1, 0
todo albañil amplio aguanta , todo albañil aguanta, 1, 0
todo albañil amarillo aguanta , todo albañil aguanta, 1, 0
todo albañil alegre ama , todo albañil ama, 1, 0
todo albañil alto ama , todo albañil ama, 1, 0
todo albañil amargo ama , todo albañil ama, 1, 0
todo albañil amplio ama , todo albañil ama, 1, 0
todo albañil amarillo ama , todo albañil ama, 1, 0
todo albañil alegre amanece , todo albañil amanece, 1, 0
todo albañil alto amanece , todo albañil amanece, 1, 0
todo albañil amargo amanece , todo albañil amanece, 1, 0
todo albañil amplio amanece , todo albañil amanece, 1, 0
todo albañil amarillo amanece , todo albañil amanece, 1, 0
todo albañil alegre anochece , todo albañil anochece, 1, 0
todo albañil alto anochece , todo albañil anochece, 1, 0
todo albañil amargo anochece , todo albañil anochece, 1, 0
todo albañil amplio anochece , todo albañil anochece, 1, 0
todo albañil amarillo anochece , todo albañil anochece, 1, 0
todo alce alegre acuerda , todo alce acuerda, 1, 0
todo alce alto acuerda , todo alce acuerda, 1, 0
todo alce amargo acuerda , todo alce acuerda, 1, 0
todo alce amplio acuerda , todo alce acuerda, 1, 0
todo alce amarillo acuerda , todo alce acuerda, 1, 0
todo alce alegre aguanta , todo alce aguanta, 1, 0
todo alce alto aguanta , todo alce aguanta, 1, 0
todo alce amargo aguanta , todo alce aguanta, 1, 0
todo alce amplio aguanta , todo alce aguanta, 1, 0
todo alce amarillo aguanta , todo alce aguanta, 1, 0
todo alce alegre ama , todo alce ama, 1, 0
todo alce alto ama , todo alce ama, 1, 0
todo alce amargo ama , todo alce ama, 1, 0
todo alce amplio ama , todo alce ama, 1, 0
todo alce amarillo ama , todo alce ama, 1, 0
todo alce alegre amanece , todo alce amanece, 1, 0
todo alce alto amanece , todo alce amanece, 1, 0
todo alce amargo amanece , todo alce amanece, 1, 0
todo alce amplio amanece , todo alce amanece, 1, 0
todo alce amarillo amanece , todo alce amanece, 1, 0
todo alce alegre anochece , todo alce anochece, 1, 0
todo alce alto anochece , todo alce anochece, 1, 0
todo alce amargo anochece , todo alce anochece, 1, 0
todo alce amplio anochece , todo alce anochece, 1, 0
todo alce amarillo anochece , todo alce anochece, 1, 0
todo abuelo alegre acuerda y aguanta , todo abuelo acuerda y aguanta, 1, 0
todo abuelo alegre acuerda y ama , todo abuelo acuerda y ama, 1, 0
todo abuelo alegre acuerda y amanece , todo abuelo acuerda y amanece, 1, 0
todo abuelo alegre acuerda y anochece , todo abuelo acuerda y anochece, 1, 0
todo abuelo alto acuerda y aguanta , todo abuelo acuerda y aguanta, 1, 0
todo abuelo alto acuerda y ama , todo abuelo acuerda y ama, 1, 0
todo abuelo alto acuerda y amanece , todo abuelo acuerda y amanece, 1, 0
todo abuelo alto acuerda y anochece , todo abuelo acuerda y anochece, 1, 0
todo abuelo amargo acuerda y aguanta , todo abuelo acuerda y aguanta, 1, 0
todo abuelo amargo acuerda y ama , todo abuelo acuerda y ama, 1, 0
todo abuelo amargo acuerda y amanece , todo abuelo acuerda y amanece, 1, 0
todo abuelo amargo acuerda y anochece , todo abuelo acuerda y anochece, 1, 0
todo abuelo amplio acuerda y aguanta , todo abuelo acuerda y aguanta, 1, 0
todo abuelo amplio acuerda y ama , todo abuelo acuerda y ama, 1, 0
todo abuelo amplio acuerda y amanece , todo abuelo acuerda y amanece, 1, 0
todo abuelo amplio acuerda y anochece , todo abuelo acuerda y anochece, 1, 0
todo abuelo amarillo acuerda y aguanta , todo abuelo acuerda y aguanta, 1, 0
todo abuelo amarillo acuerda y ama , todo abuelo acuerda y ama, 1, 0
todo abuelo amarillo acuerda y amanece , todo abuelo acuerda y amanece, 1, 0
todo abuelo amarillo acuerda y anochece , todo abuelo acuerda y anochece, 1, 0
todo abuelo alegre aguanta y acuerda , todo abuelo aguanta y acuerda, 1, 0
todo abuelo alegre aguanta y ama , todo abuelo aguanta y ama, 1, 0
todo abuelo alegre aguanta y amanece , todo abuelo aguanta y amanece, 1, 0
todo abuelo alegre aguanta y anochece , todo abuelo aguanta y anochece, 1, 0
todo abuelo alto aguanta y acuerda , todo abuelo aguanta y acuerda, 1, 0
todo abuelo alto aguanta y ama , todo abuelo aguanta y ama, 1, 0
todo abuelo alto aguanta y amanece , todo abuelo aguanta y amanece, 1, 0
todo abuelo alto aguanta y anochece , todo abuelo aguanta y anochece, 1, 0
todo abuelo amargo aguanta y acuerda , todo abuelo aguanta y acuerda, 1, 0
todo abuelo amargo aguanta y ama , todo abuelo aguanta y ama, 1, 0
todo abuelo amargo aguanta y amanece , todo abuelo aguanta y amanece, 1, 0
todo abuelo amargo aguanta y anochece , todo abuelo aguanta y anochece, 1, 0
todo abuelo amplio aguanta y acuerda , todo abuelo aguanta y acuerda, 1, 0
todo abuelo amplio aguanta y ama , todo abuelo aguanta y ama, 1, 0
todo abuelo amplio aguanta y amanece , todo abuelo aguanta y amanece, 1, 0
todo abuelo amplio aguanta y anochece , todo abuelo aguanta y anochece, 1, 0
todo abuelo amarillo aguanta y acuerda , todo abuelo aguanta y acuerda, 1, 0
todo abuelo amarillo aguanta y ama , todo abuelo aguanta y ama, 1, 0
todo abuelo amarillo aguanta y amanece , todo abuelo aguanta y amanece, 1, 0
todo abuelo amarillo aguanta y anochece , todo abuelo aguanta y anochece, 1, 0
todo abuelo alegre ama y acuerda , todo abuelo ama y acuerda, 1, 0
todo abuelo alegre ama y aguanta , todo abuelo ama y aguanta, 1, 0
todo abuelo alegre ama y amanece , todo abuelo ama y amanece, 1, 0
todo abuelo alegre ama y anochece , todo abuelo ama y anochece, 1, 0
todo abuelo alto ama y acuerda , todo abuelo ama y acuerda, 1, 0
todo abuelo alto ama y aguanta , todo abuelo ama y aguanta, 1, 0
todo abuelo alto ama y amanece , todo abuelo ama y amanece, 1, 0
todo abuelo alto ama y anochece , todo abuelo ama y anochece, 1, 0
todo abuelo amargo ama y acuerda , todo abuelo ama y acuerda, 1, 0
todo abuelo amargo ama y aguanta , todo abuelo ama y aguanta, 1, 0
todo abuelo amargo ama y amanece , todo abuelo ama y amanece, 1, 0
todo abuelo amargo ama y anochece , todo abuelo ama y anochece, 1, 0
todo abuelo amplio ama y acuerda , todo abuelo ama y acuerda, 1, 0
todo abuelo amplio ama y aguanta , todo abuelo ama y aguanta, 1, 0
todo abuelo amplio ama y amanece , todo abuelo ama y amanece, 1, 0
todo abuelo amplio ama y anochece , todo abuelo ama y anochece, 1, 0
todo abuelo amarillo ama y acuerda , todo abuelo ama y acuerda, 1, 0
todo abuelo amarillo ama y aguanta , todo abuelo ama y aguanta, 1, 0
todo abuelo amarillo ama y amanece , todo abuelo ama y amanece, 1, 0
todo abuelo amarillo ama y anochece , todo abuelo ama y anochece, 1, 0
todo abuelo alegre amanece y acuerda , todo abuelo amanece y acuerda, 1, 0
todo abuelo alegre amanece y aguanta , todo abuelo amanece y aguanta, 1, 0
todo abuelo alegre amanece y ama , todo abuelo amanece y ama, 1, 0
todo abuelo alegre amanece y anochece , todo abuelo amanece y anochece, 1, 0
todo abuelo alto amanece y acuerda , todo abuelo amanece y acuerda, 1, 0
todo abuelo alto amanece y aguanta , todo abuelo amanece y aguanta, 1, 0
todo abuelo alto amanece y ama , todo abuelo amanece y ama, 1, 0
todo abuelo alto amanece y anochece , todo abuelo amanece y anochece, 1, 0
todo abuelo amargo amanece y acuerda , todo abuelo amanece y acuerda, 1, 0
todo abuelo amargo amanece y aguanta , todo abuelo amanece y aguanta, 1, 0
todo abuelo amargo amanece y ama , todo abuelo amanece y ama, 1, 0
todo abuelo amargo amanece y anochece , todo abuelo amanece y anochece, 1, 0
todo abuelo amplio amanece y acuerda , todo abuelo amanece y acuerda, 1, 0
todo abuelo amplio amanece y aguanta , todo abuelo amanece y aguanta, 1, 0
todo abuelo amplio amanece y ama , todo abuelo amanece y ama, 1, 0
todo abuelo amplio amanece y anochece , todo abuelo amanece y anochece, 1, 0
todo abuelo amarillo amanece y acuerda , todo abuelo amanece y acuerda, 1, 0
todo abuelo amarillo amanece y aguanta , todo abuelo amanece y aguanta, 1, 0
todo abuelo amarillo amanece y ama , todo abuelo amanece y ama, 1, 0
todo abuelo amarillo amanece y anochece , todo abuelo amanece y anochece, 1, 0
todo abuelo alegre anochece y acuerda , todo abuelo anochece y acuerda, 1, 0
todo abuelo alegre anochece y aguanta , todo abuelo anochece y aguanta, 1, 0
todo abuelo alegre anochece y ama , todo abuelo anochece y ama, 1, 0
todo abuelo alegre anochece y amanece , todo abuelo anochece y amanece, 1, 0
todo abuelo alto anochece y acuerda , todo abuelo anochece y acuerda, 1, 0
todo abuelo alto anochece y aguanta , todo abuelo anochece y aguanta, 1, 0
todo abuelo alto anochece y ama , todo abuelo anochece y ama, 1, 0
todo abuelo alto anochece y amanece , todo abuelo anochece y amanece, 1, 0
todo abuelo amargo anochece y acuerda , todo abuelo anochece y acuerda, 1, 0
todo abuelo amargo anochece y aguanta , todo abuelo anochece y aguanta, 1, 0
todo abuelo amargo anochece y ama , todo abuelo anochece y ama, 1, 0
todo abuelo amargo anochece y amanece , todo abuelo anochece y amanece, 1, 0
todo abuelo amplio anochece y acuerda , todo abuelo anochece y acuerda, 1, 0
